x,y,z
-21.4623,57.81,4.736145
-20.6706,57.888,4.845337
-22.2345,58.2,3.261963
-23.0925,57.6189,3.277527
-22.6479,57.5448,2.55603
-21.5247,58.4496,3.109863
-21.9771,59.6001,4.244751
-23.6268,59.2413,4.521667
-23.6697,57.5916,2.914856
-22.8312,57.4005,2.946045
-22.7181,58.6017,3.421875
-22.9131,59.9472,3.332153
-22.5192,60.7545,3.433533
-21.9147,59.7366,3.105957
-21.9654,58.7499,2.068542
-23.3577,58.5276,1.655151
-23.1159,58.4574,1.518677
-22.0005,59.3037,0.8907471
-21.4623,59.1789,1.370422
-22.1682,59.0931,0.2628784
-21.5481,59.4051,-1.172363
-19.7307,60.3957,-0.5054321
-19.6254,60.2358,1.214478
-21.0606,59.1984,0.114624
-21.903,57.5565,-0.4040527
-21.4857,56.289,0.001525879
-19.7931,56.5035,0.208252
-20.4834,57.4434,1.471863
-22.3593,57.1158,0.2199707
-21.0918,56.3202,-1.402466
-20.0193,57.0378,-0.02966309
-20.6433,58.1376,0.2745361
-22.0551,57.2562,1.506958
-21.552,56.1018,1.245667
-20.3508,55.3374,0.177063
-20.382,56.2071,1.116943
-20.8461,56.9208,2.267456
-21.8874,57.5175,2.24408
-21.3414,57.1314,0.6021729
-20.694,56.9598,2.017822
-21.0996,57.9387,4.174561
-22.8819,58.5003,5.192444
-23.1471,57.4473,4.435852
-21.6495,56.952,2.731567
-20.9007,57.3615,3.772827
-22.5855,57.81,4.209656
-23.9154,57.1938,3.23468
-24.4575,57.4278,3.312622
-22.1097,57.5682,2.240173
-22.0746,59.3388,2.435181
-23.0808,59.2218,2.435181
-23.5878,58.2078,2.068542
-22.4529,56.8935,0.715271
-21.7392,56.9832,-0.3338623
-21.7587,57.9777,-0.01794434
-22.2579,59.019,-0.2675781
-21.513,57.8607,-1.870422
-20.3664,57.1158,-1.987427
-19.4772,58.2507,-1.808044
-20.9553,58.2663,-1.566223
-21.4155,57.1314,-1.375122
-20.772,56.0589,-0.4547729
-20.5536,55.0917,0.5124512
-21.6963,54.2376,0.5709229
-21.9381,54.0309,0.1029663
-21.084,54.8265,-0.3728638
-20.1636,56.2734,0.1068726
-20.499,57.1197,-1.004639
-21.1425,56.9403,-1.363464
-19.7073,56.757,-0.5405273
-19.4226,56.4099,0.3135376
-21.4935,56.6595,-0.3143311
-22.7922,56.3748,0.09906006
-22.3983,55.5324,2.275269
-21.5247,55.8093,2.09198
-22.6752,55.8951,1.659058
-22.9872,55.3803,1.756531
-23.4084,55.3569,2.376648
-22.3593,55.8327,3.012329
-22.1448,56.4879,2.988953
-22.0395,57.5799,3.995178
-22.4373,57.186,4.767334
-23.2524,56.2461,2.267456
-23.7438,56.133,0.6489258
-23.1588,58.0674,0.7659302
-22.5309,59.3427,1.701965
-23.1081,59.214,2.489746
-22.9872,58.7499,1.569336
-23.6775,58.4535,0.2979736
-22.4607,58.4262,-0.03747559
-21.8718,58.5705,1.276855
-22.3164,58.356,-0.2246704
-22.059,58.2351,-2.299438
-21.1659,58.2078,-2.923462
-20.9748,59.0658,-2.954651
-20.1675,60.2982,-1.281555
-20.6901,59.3739,-0.9695435
-21.0762,57.2133,-0.645874
-21.9186,55.4661,-0.3884277
-21.2712,54.3975,0.03662109
-21.5559,54.3858,-0.02575684
-20.4171,56.1096,0.9726563
-19.9257,57.186,1.448425
-20.7408,57.1821,0.01324463
-22.0785,57.2289,-1.262024
-21.0177,56.8194,-0.7004395
-19.9764,58.0479,1.183228
-21.3687,58.0362,2.353271
-23.112,56.6985,2.349365
-22.9014,56.3007,3.074768
-21.9693,55.9653,4.615234
-21.4779,56.6322,4.459229
-22.6128,57.4083,4.373474
-22.9755,57.5838,3.987366
-21.8484,58.1922,3.983459
-21.5364,58.0401,4.938965
-22.5738,57.9075,4.338379
-23.151,57.2991,3.788452
-22.4997,57.3342,3.394531
-22.1409,58.0986,3.125427
-22.6635,58.4613,3.839172
-22.9833,58.6914,4.12384
-21.9342,58.122,2.700378
-21.9771,57.8061,2.302551
-22.41,57.9855,2.173828
-22.2891,58.6524,2.423462
-21.8796,59.0736,1.994446
-21.4389,59.6391,1.109131
-21.4389,58.7109,1.483521
-21.8172,57.6423,1.61615
-21.4818,57.8334,1.401672
-20.3469,57.459,1.230042
-20.0427,57.537,1.776062
-20.2611,57.3576,2.653564
-21.0372,56.796,3.417969
-22.3788,55.0605,1.573242
-21.7938,54.6705,0.699646
-20.8851,55.1502,2.228455
-21.1854,56.406,1.842346
-22.059,57.6033,0.7035522
-21.0723,57.8022,1.105225
-21.2439,57.4044,2.181641
-21.8445,57.0456,4.178467
-22.5699,56.8545,4.615234
-23.0067,56.1018,5.087158
-22.8624,55.9302,4.880432
-22.3437,55.8834,4.517761
-22.6674,57.3225,4.32666
-23.463,57.654,4.72052
-23.7087,57.4239,5.656555
-23.1003,56.3748,5.403076
-22.7844,56.523,5.547363
-23.931,56.4489,5.750122
-23.6424,56.2032,5.547363
-22.8195,56.6829,4.931152
-22.1643,57.8373,4.837524
-22.0161,58.5939,4.353943
-23.0613,59.0541,2.045166
-22.1058,59.0502,0.192627
-20.3781,59.4831,-0.4001465
-21.0645,59.0307,1.101379
-23.0457,58.3833,0.6255493
-22.4763,57.1626,0.8049316
-21.7821,56.5971,-0.2831421
-21.4857,56.289,-1.570129
-20.8344,57.1353,-0.5990601
-21.1854,57.2718,-0.5093384
-20.7759,57.654,-1.971863
-18.9663,57.7593,-0.4976196
-19.6527,56.9559,1.194946
-22.7766,54.3546,0.7191772
-22.6869,52.1277,0.414978
-21.006,52.2993,-0.7667236
-21.8523,54.8538,-1.125549
-22.2696,56.2968,-0.4859619
-20.8617,57.4629,-0.8759766
-20.7564,56.991,-2.237061
-21.2283,57.459,-1.156738
-21.7197,57.3342,1.56543
-23.1666,55.7313,3.531067
-23.385,53.2041,3.47644
-23.0106,52.3032,3.102051
-22.3164,54.378,2.189453
-22.4295,56.4099,3.164429
-22.9365,57.849,2.665222
-23.2446,58.395,0.8283691
-22.5387,59.1165,0.2979736
-23.4747,59.1009,0.7503662
-25.3506,58.6602,1.386047
-24.4224,58.3014,1.054565
-24.1455,57.9114,-0.1154785
-24.2157,57.8373,-1.230835
-23.5371,59.214,-0.0647583
-23.2914,59.3388,-1.441467
-23.0184,59.7873,-2.038147
-23.0223,59.3505,-3.063843
-22.9209,58.9605,-1.91333
-22.917,59.3544,-0.7511597
-23.2173,58.668,-1.020264
-23.8179,57.6891,-1.91333
-22.9677,57.537,-2.038147
-21.7314,57.7281,-0.1466675
-23.1003,56.7921,0.6216431
-23.7048,55.1112,0.01715088
-23.8296,55.353,-2.233154
-23.0808,56.016,-1.628662
-22.9404,58.0986,-3.10675
-22.6518,59.253,-2.794739
-21.2712,60.0486,-1.020264
-21.3102,59.7639,-1.121643
-23.2368,57.9582,0.7698364
-24.9723,55.9653,1.526428
-24.3717,54.456,1.128662
-24.1728,55.0605,1.19104
-24.1299,56.64,0.2823486
-23.3772,58.1064,-0.6536255
-21.4584,59.9511,0.4539795
-21.1308,60.0135,0.192627
-22.7337,58.6017,-0.2675781
-22.9482,58.3443,2.158264
-23.2563,56.6595,4.474854
-24.7734,54.8304,4.560669
-24.2742,55.1307,3.039673
-23.307,57.0222,1.460144
-21.9576,58.7148,0.477356
-22.0863,60.4113,-0.6380615
-21.9498,61.6749,-1.870422
-19.6644,62.2911,-1.063171
-21.0801,60.5049,0.8322754
-23.8296,57.7125,1.222229
-24.5823,55.1853,0.8829346
-23.0886,54.6159,-1.129456
-21.1581,57.1158,-1.359558
-20.4756,60.3372,-0.4976196
-20.1168,62.0025,0.9921265
-20.8695,59.9628,1.651245
-22.2618,56.25,1.869629
-22.7376,53.442,1.943726
-23.1471,53.3757,3.172241
-22.6206,55.0371,-0.0569458
-20.9553,57.2562,-1.987427
-19.3524,60.8091,-1.663757
-18.8883,62.7903,-1.031921
-21.4818,60.5634,0.1341553
-22.7064,56.172,0.8556519
-22.293,53.1768,2.934326
-23.1783,52.1394,5.442078
-24.5394,53.1846,5.718933
-23.6541,54.4755,3.913269
-21.0411,57.3771,2.645752
-19.7658,59.6547,2.731567
-21.1074,59.9394,2.435181
-22.4841,58.2741,3.936646
-22.9794,55.4661,5.477173
-23.151,53.5824,6.526245
-24.3405,53.4225,6.803162
-25.2999,54.4599,6.163574
-24.0597,56.5035,3.944458
-22.8936,59.6235,0.4851685
-20.6706,62.1663,-0.05303955
-20.4093,61.8816,1.63562
-22.7571,59.0931,2.435181
-23.3304,56.5464,2.103638
-22.3983,56.0238,2.641846
-22.5348,56.5074,3.086426
-23.3928,57.7749,1.701965
-21.8874,58.5705,0.145874
-18.8181,60.1617,0.1887207
-19.3017,61.0197,2.579468
-22.5036,58.8786,3.269775
-23.3382,54.612,2.388367
-23.3031,50.9499,1.280762
-22.9638,52.2564,0.8283691
-22.5699,56.5503,0.715271
-21.8445,59.4168,-0.5561523
-19.524,60.4113,-1.562378
-18.3384,61.3005,-0.3884277
-20.2806,59.2725,0.7503662
-22.7922,56.2578,3.999023
-23.5644,53.6682,5.282166
-24.4302,52.116,3.191772
-23.3148,53.1417,0.9336548
-21.513,58.1103,1.639526
-20.85,60.8364,2.029541
-20.9046,60.7428,3.527161
-21.3141,58.2819,2.614563
-22.5114,55.5636,4.057556
-23.2368,53.5629,5.62146
-24.6798,53.5239,5.754028
-24.5979,54.8889,3.690979
-22.0122,57.6228,2.731567
-20.7798,60.4932,1.17157
-20.772,62.5524,0.5670776
-21.8094,61.0938,1.713623
-22.176,58.2117,1.44458
-23.2563,56.094,1.581055
-24.2391,55.3296,1.386047
-23.8257,55.6104,1.584961
-21.1074,58.0557,0.5475464
-19.953,60.8832,-0.5990601
-20.7681,62.7474,-1.769043
-20.4717,61.8504,-0.3299561
-20.8305,58.7343,2.06073
-22.4256,55.5675,3.624634
-25.1556,51.8001,5.161255
-24.1299,52.1745,1.935974
-22.3632,55.509,-1.070923
-19.5279,59.8653,-2.069336
-17.6403,65.0016,-1.808044
-18.705,64.8963,-0.2987671
-21.2166,60.1071,0.1848755
-22.1526,54.5847,1.740967
-23.7321,51.2931,2.860229
-23.9193,51.9054,3.156677
-22.0551,54.9942,3.070862
-20.3586,57.6189,0.4071655
-19.5786,60.1071,-1.48822
-19.1613,61.5501,0.5397339
-20.8188,59.8185,1.089661
-22.7532,55.8873,3.531067
-24.3171,52.623,5.052063
-23.7633,51.4452,4.743958
-23.6814,53.169,3.85083
-21.7392,56.4099,1.857971
-20.6199,60.1617,0.7698364
-20.3391,61.8153,-0.0569458
-20.7603,61.593,0.2940674
-21.8718,59.0853,1.59668
-23.1978,56.7726,1.932068
-23.3889,54.5028,2.715942
-23.0613,53.7579,2.914856
-22.8,54.8421,1.280762
-21.4506,58.5081,-0.2753296
-20.0505,61.1484,0.652832
-19.095,61.0743,2.922668
-22.449,57.3927,2.868042
-24.5199,53.091,1.128662
-23.4045,51.9717,0.3330688
-22.1175,53.8632,0.7347412
-21.162,57.693,-0.1583252
-20.8422,60.7584,-2.315063
-19.0365,62.0493,-2.088867
-17.9562,61.2342,0.5319214
-20.7759,58.1415,3.078674
-24.0363,53.7423,3.67926
-25.6743,49.6473,4.030273
-23.9466,50.4468,2.926575
-21.7119,54.7056,1.803345
-20.6043,59.6586,1.136475
-19.9335,62.1351,-0.2402344
-19.4538,60.9729,-0.5054321
-20.7603,57.8685,1.752625
-23.7165,54.7407,3.211243
-24.8007,52.6425,4.814148
-24.0714,52.7361,5.941223
-23.6346,53.5044,3.72998
-22.566,55.743,1.011658
-20.7447,59.1438,-0.3143311
-19.5903,61.5306,-0.1973267
-20.3274,60.4971,0.7074585
-22.3242,57.4941,0.7425537
-23.4084,55.1619,0.223877
-24.3093,54.2532,-1.199646
-21.7197,56.211,-0.7043457
-20.1597,59.3466,0.1224365
-20.6745,60.4113,-0.3182373
-20.772,59.8068,-0.09204102
-20.7213,57.8724,0.7074585
-21.0723,55.4934,1.66687
-23.1393,52.9467,2.029541
-23.3694,52.6542,1.218323
-21.6339,54.4638,-2.533447
-19.6644,57.9426,-4.850037
-17.9484,61.905,-4.354736
-18.8883,61.8504,-4.116821
-20.2338,59.6352,-2.439819
-20.2221,55.7547,1.401672
-21.8835,52.2174,3.936646
-23.7555,50.7822,4.00293
-24.5004,51.1254,2.848572
-22.0746,54.0894,1.01947
-20.0349,58.3716,-1.702759
-19.6917,61.9713,-1.527222
-20.1363,61.7451,0.4539795
-21.0723,58.863,1.943726
-22.0005,55.4154,2.879761
-22.7805,52.7907,3.913269
-24.0558,52.233,4.069275
-22.6674,54.2805,2.228455
-21.2673,56.5854,0.9492798
-20.6745,59.0736,-0.5210571
-20.1909,60.189,-0.5600586
-21.045,61.0431,-0.9500732
-21.2634,60.423,-0.2129517
-21.864,57.8841,0.7659302
-22.4919,55.7664,0.5904541
-22.3905,55.392,0.684021
-21.396,56.1057,-0.04522705
-21.0801,57.654,0.8712769
-21.1113,58.3521,1.947632
-21.8172,58.1103,2.16217
-22.098,57.2679,0.2355347
-21.0528,56.5737,0.5709229
-21.513,56.8857,0.9648438
-21.5832,57.6072,-0.7784424
-20.733,58.4145,-0.6107788
-20.0076,59.9082,-0.9227295
-20.7564,59.5416,0.192627
-22.1955,57.8451,2.290833
-23.2641,54.5652,2.77832
-23.1627,52.4592,3.187866
-22.6167,52.4319,2.513123
-22.4646,55.4856,2.177734
-21.6729,57.5487,0.4071655
-20.7915,59.2101,-0.4859619
-19.8945,59.0463,0.3798218
-20.1636,58.356,3.078674
-22.7181,56.5308,4.52948
-24.2781,53.8944,4.162842
-23.6463,52.6308,3.433533
-22.4412,52.935,1.144226
-22.2306,55.8288,1.467957
-22.293,58.5471,1.510864
-21.2985,59.7444,0.1380615
-20.4249,60.0408,-1.070923
-20.9943,59.0463,-0.7199707
-22.4958,57.8841,0.5748291
-22.1565,57.0612,2.072449
-22.4061,55.3725,2.661377
-21.9966,55.0488,0.8517456
-21.9693,55.7508,1.705872
-22.4607,55.704,2.868042
-22.4919,55.6221,2.614563
-22.1136,55.6494,0.4734497
-21.6495,56.3163,-0.5756226
-20.9241,57.849,-0.7394409
-21.1698,59.3934,-1.566223
-20.733,59.5884,-1.078735
-20.7369,59.253,-0.7004395
-21.0645,57.693,0.9141235
-21.9693,55.8483,2.446838
-23.5839,55.1346,3.714355
-23.9934,54.7563,3.242432
-22.0434,54.2337,2.505371
-21.1581,54.9123,1.479675
-22.1331,56.913,0.5904541
-22.1994,58.8669,1.155945
-22.2813,58.8084,0.4344482
-21.8172,58.0401,0.1419678
-21.9849,57.0573,2.181641
-23.1081,55.1541,3.523254
-23.9427,53.7891,4.158936
-23.3616,54.0933,3.35553
-22.254,55.5207,1.877441
-22.5114,56.8194,0.5124512
-22.293,58.6095,-1.328369
-20.7057,59.4675,-0.8330688
-20.8188,59.4987,-0.02966309
-21.5637,58.7265,1.386047
-21.9693,56.6907,2.056824
-21.9186,55.2867,2.462463
-22.7064,54.9864,4.158936
-23.7984,53.8593,3.90155
-23.9037,53.5902,1.787781
-21.8211,54.9864,0.5592651
-20.2299,57.3264,-0.2285767
-20.616,58.9059,-1.090454
-20.8773,59.1555,-1.726135
-20.421,59.0034,-1.230835
-19.7034,58.2507,-0.4859619
-21.3726,56.835,0.2667236
-22.4607,54.7134,1.811157
-23.0301,54.2454,2.228455
-22.9209,53.481,2.825134
-22.2267,54.1869,2.029541
-21.1737,55.9146,1.66687
-20.9358,57.0222,2.669128
-21.5091,58.0869,3.117676
-22.3554,57.81,1.83844
-22.2501,57.9348,0.07177734
-21.5013,58.4847,1.210571
-22.4529,58.317,3.956177
-23.9076,56.6517,3.515442
-24.7305,54.2493,1.963257
-24.0792,54.7992,0.9414673
-21.7704,57.8295,1.058472
-22.0473,59.8497,1.756531
-22.0902,60.3684,-0.0413208
-21.7197,59.7834,-0.9695435
-21.8133,59.0229,-0.6185303
-23.268,58.4691,1.612244
-24.1611,57.7905,2.407837
-23.8374,55.821,2.123169
-22.0278,55.1424,2.930481
-21.4389,55.0059,2.813477
-23.8023,55.4505,2.138733
-23.4513,57.7125,0.4227295
-22.0902,58.8201,-1.351746
-21.3375,59.1243,-1.804138
-21.4233,59.4714,-2.283875
-21.8289,59.2998,-1.706665
-22.1292,57.6891,-1.800232
-22.1253,56.0082,0.05224609
-22.02,54.7992,2.361023
-23.4747,54.2571,2.419556
-22.3983,54.0816,2.228455
-21.552,55.275,1.152039
-20.7993,56.7024,1.487427
-21.5364,57.4629,1.288574
-22.2735,58.1688,-0.138855
-21.4116,57.9309,0.9336548
-21.9069,56.7882,2.049072
-22.9599,56.2773,2.96167
-23.5215,55.5051,4.014648
-23.5527,55.1736,2.411743
-22.644,55.4193,1.514771
-22.4139,55.9068,0.5475464
-22.1331,57.6852,-1.117737
-21.24,58.6875,-0.8486328
-20.8851,59.2998,0.4890747
-20.9826,59.2335,1.467957
-21.9615,57.108,2.31427
-23.3382,54.2337,1.893066
-22.6557,53.5122,2.298645
-22.4295,54.2142,2.665222
-22.0629,55.5753,1.764343
-21.4194,57.4044,1.03894
-20.4678,58.2975,-1.059265
-19.9569,59.0112,-1.020264
-20.7096,58.668,0.74646
-21.9732,57.9816,0.04052734
-22.1409,56.6556,-0.1271362
-21.708,55.7313,-0.06085205
-21.1698,55.9107,0.1887207
-21.8991,56.5698,0.9960327
-21.7899,56.1603,2.673035
-22.1682,55.3218,1.760437
-22.3281,55.5363,0.9180298
-22.3593,56.3787,-0.08813477
-21.2673,57.5019,1.222229
-21.8094,58.5393,1.03894
-21.9147,58.0323,0.7776489
-21.6924,57.303,3.300964
-22.1526,56.4879,3.589539
-22.8741,55.3842,3.550537
-23.4162,54.4716,4.576233
-23.0067,55.3881,3.546631
-22.8624,57.1938,2.793945
-22.3437,59.2998,1.733154
-21.9966,60.6141,0.9180298
-22.3281,59.7912,1.61615
-22.7727,58.8864,2.70813
-22.4997,57.2601,4.810242
-23.9076,55.5441,4.981873
-24.9177,54.4053,5.301636
-23.1978,54.7095,3.059143
-22.3866,55.5792,3.078674
-22.4256,57.3576,1.943726
-21.6495,59.3232,-0.2636719
-20.304,60.1071,-0.7901611
-20.3313,59.7678,-0.9539795
-21.4389,58.8942,0.9414673
-22.5972,57.3264,1.397766
-22.3593,55.5558,-0.2207642
-21.318,56.0043,0.5319214
-22.0278,56.8896,1.647339
-21.8016,57.2523,2.618469
-21.1776,57.1158,1.245667
-21.9849,56.4567,0.6177368
-21.7665,56.4918,0.9492798
-21.3219,57.5877,1.136475
-20.8734,58.4223,1.374329
-21.3882,57.3732,0.8790283
-22.0746,56.9832,0.8244629
-21.3921,56.7492,2.372742
-22.2852,56.601,3.749451
-23.3265,55.8132,3.207336
-22.8234,55.7898,1.752625
-22.4217,56.2578,1.491333
-21.5169,57.8334,0.5280762
-21.9069,58.9917,1.272949
-22.566,58.59,1.971069
-20.538,58.8825,2.790039
-21.1932,57.6813,3.328247
-23.4552,56.9091,3.733826
-24.7539,54.8109,4.112122
-23.1588,53.9685,3.258057
-22.3437,55.3218,2.329834
-21.4272,58.1649,1.249573
-20.4717,59.9238,1.432861
-20.031,60.4113,0.7620239
-20.9514,59.0112,-0.8408203
-22.332,58.6446,-0.5288696
-22.8507,57.7554,-0.1622314
-22.0473,57.3576,2.052979
-22.6713,56.5074,1.370422
-23.3343,56.6361,0.02105713
-22.6479,56.7726,0.8634644
-21.747,57.3771,2.618469
-21.942,58.1376,0.9180298
-22.7064,57.498,-0.1466675
-22.1175,56.9013,0.8790283
-22.2228,57.1119,2.076355
-22.5855,57.5643,1.959351
-23.112,57.1587,2.423462
-23.3304,56.5542,3.866455
-23.0262,56.3748,3.043579
-23.2524,56.3592,3.515442
-23.7594,56.679,3.687073
-23.658,56.874,2.832947
-22.8702,57.537,1.61615
-21.3921,57.7203,2.595032
-21.747,58.1766,2.544373
-22.3749,57.9387,2.879761
-21.3609,57.8451,2.13092
-20.9202,57.0339,1.573242
-22.6596,56.328,2.337646
-23.5488,56.4294,2.992859
-23.1159,56.1993,1.916443
-21.3414,56.5815,0.4968262
-21.5364,58.0947,-0.7043457
-21.396,60.1266,-1.593567
-20.3157,61.1991,-0.6653442
-20.6121,60.0252,-1.016357
-20.9592,57.6189,-0.8642578
-21.4038,55.8834,-0.6731567
-22.0044,55.8249,0.1887207
-22.02,56.9169,0.6801758
-21.9537,56.991,-0.8681641
-20.8422,57.3693,-0.3884277
-20.7876,57.693,-0.4859619
-20.9592,58.3326,-2.081055
-20.8929,58.5978,-0.946167
-21.4506,57.8919,1.448425
-22.41,56.2656,1.982727
-23.2173,55.7274,0.9180298
-22.9131,56.1642,0.9141235
-22.3008,57.9543,1.647339
-22.3788,58.5393,1.425049
-21.8016,59.3232,2.232361
-22.3047,59.0541,2.723755
-23.3421,58.4691,1.491333
-22.8117,58.122,1.88916
-22.332,57.8022,2.306458
-22.8273,57.5097,2.232361
-23.1081,57.1821,3.070862
-23.1276,57.4551,2.497559
-22.7064,57.1002,2.052979
-22.9326,57.3615,2.088074
-23.8803,57.7632,1.830627
-22.5972,58.434,0.5709229
-21.864,58.8435,-0.2402344
-22.098,58.5159,-0.03747559
-22.722,58.5627,-1.207458
-22.2111,58.5666,-0.3572388
-21.1971,57.966,0.8088379
-20.9358,57.6579,1.035034
-21.8133,56.7453,1.421143
-22.3125,55.2516,-0.5561523
-22.0278,55.0488,-1.597473
-19.9335,56.7804,-0.5327759
-20.187,58.3638,-0.1583252
-21.0489,58.9488,0.6099243
-21.1113,57.7632,0.6021729
-20.616,56.4762,-0.09985352
-20.7135,56.0472,1.389954
-22.5153,56.1837,0.730835
-22.8936,56.094,0.74646
-21.6846,55.6611,1.159851
-21.1971,56.5386,0.492981
-21.8016,56.9169,-0.1973267
-22.3671,57.1353,-0.2597656
-20.9475,55.9809,0.6255493
-20.616,56.2773,1.358765
-22.1448,56.7492,0.8478394
-22.2579,58.3404,3.332153
-21.7197,57.8334,3.390625
-22.5894,56.5542,1.842346
-22.4373,56.6985,1.097473
-22.0044,58.0479,2.228455
-22.41,58.7538,2.591125
-21.9381,58.7811,1.19104
-22.2813,57.4512,0.1224365
-22.2462,57.4356,0.3291626
-22.3281,58.5861,0.07562256
-22.8,58.7148,0.461731
-22.371,59.2842,1.748779
-21.1464,59.0736,1.319763
-22.5387,57.0222,1.054565
-22.8273,57.1353,0.5670776
-23.0301,57.8997,1.136475
-22.4997,58.5471,1.83844
-21.9498,57.7476,2.26355
-22.0824,57.0066,1.56543
-22.3632,56.9403,0.414978
-22.0941,57.7086,-0.5249634
-20.3937,58.5978,0.06396484
-21.7353,58.3482,2.75885
-22.9911,57.615,3.804077
-22.7454,56.7063,2.052979
-22.0551,56.5893,0.177063
-21.5013,57.7983,1.737061
-22.4061,58.2312,2.786133
-22.0707,58.0011,2.458557
-20.7837,57.6384,2.181641
-21.5832,57.264,1.943726
-22.6011,57.8802,2.158264
-23.4435,58.3365,2.134827
-22.0746,57.6384,2.177734
-20.7954,57.9153,2.493652
-21.8094,58.707,1.701965
-22.8039,58.2819,1.857971
-21.4662,58.3014,1.19104
-21.1893,57.5643,1.842346
-21.6066,57.9192,2.645752
-21.9186,57.7944,2.856323
-22.4919,56.5191,2.696472
-21.9498,56.1525,2.318176
-21.0996,56.913,1.514771
-21.1074,58.4535,1.795532
-20.4873,58.9917,2.520935
-20.5614,56.8779,1.362671
-21.6339,55.7586,0.492981
-21.0372,55.6689,0.1341553
-20.9046,56.8779,2.064636
-21.9147,57.1236,3.261963
-22.059,56.0277,1.588867
-21.9888,55.5831,0.4851685
-19.9101,56.4762,1.144226
-19.9023,58.3092,1.951538
-22.5036,58.2039,0.9570313
-22.3398,57.4122,-0.0725708
-20.6901,57.2289,1.487427
-20.9826,56.8311,2.337646
-22.5465,57.3225,2.271362
-21.8445,57.7593,1.631775
-20.7564,57.4668,3.222961
-21.5481,57.0261,3.156677
-23.0067,56.952,1.733154
-23.346,57.8958,1.015564
-21.0957,57.8841,2.107544
-20.6706,58.3248,2.840759
-22.1097,58.0284,1.916443
-23.8413,57.966,1.276855
-22.956,57.4551,0.5397339
-21.3336,58.0518,1.136475
-22.0317,58.5315,1.932068
-23.541,57.5136,0.9765625
-23.6814,57.7476,-0.2519531
-21.8562,58.0206,1.17157
-20.8578,59.6703,2.953857
-22.7922,59.1789,2.532654
-23.6502,57.5331,2.692566
-23.1237,55.0917,1.319763
-21.7587,55.587,1.304138
-21.5559,57.1002,1.932068
-22.995,57.7671,1.670776
-23.0847,56.7414,1.152039
-22.1097,57.0729,0.3876343
-21.3063,57.4941,1.612244
-22.7805,57.4395,1.29248
-24.0051,57.3888,0.5397339
-22.3593,57.2601,0.4227295
-21.4467,57.1938,1.779968
-22.5738,58.2039,2.247925
-22.4451,58.1532,0.4188232
-21.7782,58.0557,0.3447266
-21.2829,56.8311,0.5982666
-21.3063,56.6634,0.652832
-21.7392,57.2718,1.284668
-22.176,56.6907,1.46405
-21.1854,56.3397,1.63562
-20.6706,56.4996,0.4851685
-21.2478,57.9192,0.6567383
-21.6378,58.1805,1.44458
-21.8328,57.1977,1.105225
-21.8796,56.2578,0.9960327
-22.1682,56.9754,0.6372681
-22.0395,57.1899,2.177734
-22.2813,57.4122,2.072449
-21.9342,57.108,2.049072
-21.5208,56.6049,1.409424
-22.6596,56.874,1.304138
-22.8234,57.5604,2.251831
-22.3515,57.7164,2.368835
-22.2501,57.537,2.493652
-22.4061,57.1002,2.11145
-22.3866,56.6829,1.713623
-22.0278,57.1626,2.088074
-21.942,57.1899,1.76825
-22.1604,57.6735,1.581055
-22.8468,57.6774,1.826721
-21.9342,57.2328,2.068542
-21.3375,57.0378,1.627869
-22.1799,57.0846,1.982727
-22.3047,57.0027,2.290833
-21.4662,57.1275,2.228455
-21.045,56.406,1.791626
-21.9303,57.1275,1.947632
-22.5309,57.0261,1.401672
-21.8133,56.9754,1.581055
-21.5442,56.7804,2.329834
-22.2345,56.3202,2.220642
-22.0941,57.2757,1.90863
-21.7587,57.5292,2.618469
-21.6729,57.3693,2.669128
-21.7119,57.4005,2.099731
-22.1175,57.4122,1.315857
-21.9108,57.7203,1.698059
-21.9888,57.2562,2.216736
-23.3733,56.6361,2.310364
-22.6596,56.406,2.957764
-21.4077,56.7414,3.932739
-21.6378,56.9481,2.852478
-22.3008,56.2344,4.07312
-22.449,55.8171,3.511536
-22.5621,55.5831,3.125427
-23.1081,55.7781,2.856323
-22.1799,56.1252,4.092651
-21.8913,57.0534,4.400757
-23.0613,56.3202,3.67926
-23.5488,56.016,2.361023
-22.2696,56.679,2.240173
-21.2673,58.1142,3.687073
-22.6752,58.3248,3.47644
-23.3772,57.693,0.4851685
-23.1588,57.3069,0.04052734
-21.0567,58.0011,0.5865479
-21.3843,58.5198,1.717529
-22.7727,57.2913,2.26355
-22.5933,56.289,1.756531
-21.4389,55.782,0.4890747
-21.2517,56.8857,1.471863
-21.8913,58.2234,2.653564
-21.6222,58.2,2.403931
-20.226,57.5994,1.155945
-20.2845,56.5854,-0.0491333
-21.5013,56.9091,0.7737427
-22.4841,57.0612,2.751038
-22.5114,56.5035,2.595032
-22.1682,56.2656,2.400024
-22.4139,56.3982,1.503052
-22.3437,56.8662,1.713623
-22.0785,56.7336,2.548279
-22.4139,56.9325,1.159851
-22.4256,56.8155,2.357178
-22.605,56.3241,3.055237
-23.3577,56.0901,3.644165
-23.6697,56.5074,3.027954
-22.995,56.6673,2.930481
-22.3242,57.0573,2.96167
-22.3359,57.0729,2.883667
-22.6323,57.2367,2.345459
-22.2072,57.5019,-0.614624
-22.1526,57.2406,0.02105713
-21.8679,57.0612,0.8946533
-21.7899,57.5799,0.8751221
-22.2228,57.186,-0.5639648
-21.6066,57.2991,-1.191833
-21.0372,57.8217,-1.293274
